,bid,size
2018-10-03 06:11:39.165000+00:00,26861.0,41.0
2018-10-03 06:11:52.872000+00:00,26862.0,20.0
2018-10-03 06:11:56.031000+00:00,26863.0,20.0
2018-10-03 06:11:56.733000+00:00,26862.0,35.0
2018-10-03 06:11:58.491000+00:00,26863.0,35.0
2018-10-03 06:11:59.195000+00:00,26862.0,35.0
2018-10-03 06:12:03.761000+00:00,26861.0,40.0
2018-10-03 06:12:08.682000+00:00,26860.0,41.0
2018-10-03 06:12:18.171000+00:00,26861.0,20.0
2018-10-03 06:12:25.548000+00:00,26862.0,30.0
2018-10-03 06:12:31.160000+00:00,26861.0,20.0
2018-10-03 06:12:32.566000+00:00,26862.0,20.0
2018-10-03 06:12:33.618000+00:00,26863.0,20.0
2018-10-03 06:12:33.970000+00:00,26862.0,35.0
2018-10-03 06:12:40.637000+00:00,26863.0,25.0
2018-10-03 06:12:44.501000+00:00,26864.0,25.0
2018-10-03 06:12:48.014000+00:00,26865.0,15.0
2018-10-03 06:12:48.365000+00:00,26864.0,41.0
2018-10-03 06:12:49.422000+00:00,26865.0,25.0
2018-10-03 06:12:52.233000+00:00,26864.0,41.0
2018-10-03 06:12:59.608000+00:00,26863.0,41.0
2018-10-03 06:13:02.421000+00:00,26862.0,30.0
2018-10-03 06:13:02.773000+00:00,26864.0,41.0
2018-10-03 06:13:13.666000+00:00,26863.0,41.0
2018-10-03 06:13:19.285000+00:00,26864.0,25.0
2018-10-03 06:13:21.391000+00:00,26863.0,31.0
2018-10-03 06:13:34.390000+00:00,26864.0,20.0
2018-10-03 06:13:35.445000+00:00,26863.0,35.0
2018-10-03 06:13:37.200000+00:00,26864.0,25.0
2018-10-03 06:13:40.009000+00:00,26863.0,40.0
2018-10-03 06:13:55.100000+00:00,26864.0,20.0
2018-10-03 06:13:58.961000+00:00,26863.0,31.0
2018-10-03 06:14:07.392000+00:00,26862.0,30.0
2018-10-03 06:14:09.149000+00:00,26861.0,41.0
2018-10-03 06:14:19.332000+00:00,26860.0,25.0
2018-10-03 06:14:31.271000+00:00,26861.0,20.0
2018-10-03 06:14:31.623000+00:00,26860.0,41.0
2018-10-03 06:14:35.486000+00:00,26861.0,25.0
2018-10-03 06:14:41.456000+00:00,26862.0,25.0
2018-10-03 06:14:42.509000+00:00,26861.0,41.0
2018-10-03 06:14:47.772000+00:00,26862.0,25.0
2018-10-03 06:14:49.529000+00:00,26861.0,41.0
2018-10-03 06:14:50.581000+00:00,26860.0,30.0
2018-10-03 06:14:57.254000+00:00,26861.0,20.0
2018-10-03 06:15:00.423000+00:00,26860.0,30.0
2018-10-03 06:15:08.506000+00:00,26861.0,30.0
2018-10-03 06:15:21.853000+00:00,26862.0,20.0
2018-10-03 06:15:25.366000+00:00,26863.0,25.0
2018-10-03 06:15:27.123000+00:00,26862.0,25.0
2018-10-03 06:15:29.929000+00:00,26863.0,25.0
2018-10-03 06:15:36.253000+00:00,26864.0,25.0
2018-10-03 06:15:36.957000+00:00,26863.0,25.0
2018-10-03 06:15:49.950000+00:00,26862.0,41.0
2018-10-03 06:15:52.054000+00:00,26863.0,20.0
2018-10-03 06:15:54.514000+00:00,26862.0,25.0
2018-10-03 06:16:02.593000+00:00,26863.0,35.0
2018-10-03 06:16:07.157000+00:00,26862.0,40.0
2018-10-03 06:16:26.817000+00:00,26863.0,25.0
2018-10-03 06:16:38.759000+00:00,26864.0,20.0
2018-10-03 06:16:39.110000+00:00,26863.0,41.0
2018-10-03 06:16:41.566000+00:00,26864.0,25.0
2018-10-03 06:16:42.271000+00:00,26863.0,40.0
2018-10-03 06:16:55.607000+00:00,26864.0,40.0
2018-10-03 06:17:06.481000+00:00,26865.0,25.0
2018-10-03 06:17:07.182000+00:00,26864.0,41.0
2018-10-03 06:17:07.883000+00:00,26865.0,35.0
2018-10-03 06:17:13.843000+00:00,26864.0,41.0
2018-10-03 06:17:15.600000+00:00,26863.0,41.0
2018-10-03 06:17:19.810000+00:00,26864.0,40.0
2018-10-03 06:17:21.217000+00:00,26865.0,35.0
2018-10-03 06:17:29.641000+00:00,26864.0,41.0
2018-10-03 06:17:33.500000+00:00,26865.0,25.0
2018-10-03 06:17:38.761000+00:00,26864.0,30.0
2018-10-03 06:17:44.723000+00:00,26865.0,35.0
2018-10-03 06:17:45.426000+00:00,26864.0,41.0
2018-10-03 06:17:45.778000+00:00,26865.0,25.0
2018-10-03 06:17:51.041000+00:00,26866.0,25.0
2018-10-03 06:17:57.363000+00:00,26865.0,41.0
2018-10-03 06:18:02.626000+00:00,26864.0,41.0
2018-10-03 06:18:07.537000+00:00,26865.0,15.0
2018-10-03 06:18:08.593000+00:00,26864.0,41.0
2018-10-03 06:18:13.857000+00:00,26865.0,20.0
2018-10-03 06:18:16.668000+00:00,26864.0,35.0
2018-10-03 06:18:17.372000+00:00,26865.0,15.0
2018-10-03 06:18:22.293000+00:00,26866.0,25.0
2018-10-03 06:18:26.161000+00:00,26865.0,41.0
2018-10-03 06:18:27.213000+00:00,26866.0,15.0
2018-10-03 06:18:28.620000+00:00,26867.0,20.0
2018-10-03 06:18:36.345000+00:00,26868.0,25.0
2018-10-03 06:18:42.319000+00:00,26867.0,41.0
2018-10-03 06:18:47.587000+00:00,26868.0,20.0
2018-10-03 06:18:48.643000+00:00,26867.0,40.0
2018-10-03 06:18:49.696000+00:00,26866.0,30.0
2018-10-03 06:18:54.263000+00:00,26867.0,15.0
2018-10-03 06:18:55.319000+00:00,26866.0,30.0
2018-10-03 06:19:00.236000+00:00,26865.0,41.0
2018-10-03 06:19:00.587000+00:00,26866.0,40.0
2018-10-03 06:19:01.642000+00:00,26867.0,15.0
2018-10-03 06:19:03.750000+00:00,26868.0,15.0
2018-10-03 06:19:04.102000+00:00,26867.0,31.0
2018-10-03 06:19:13.587000+00:00,26866.0,40.0
2018-10-03 06:19:14.993000+00:00,26865.0,40.0
2018-10-03 06:19:15.696000+00:00,26864.0,41.0
2018-10-03 06:19:46.969000+00:00,26863.0,31.0
2018-10-03 06:19:52.237000+00:00,26862.0,31.0
2018-10-03 06:19:52.589000+00:00,26863.0,25.0
2018-10-03 06:19:52.941000+00:00,26862.0,25.0
2018-10-03 06:20:02.784000+00:00,26863.0,15.0
2018-10-03 06:20:03.488000+00:00,26862.0,35.0
2018-10-03 06:20:18.240000+00:00,26861.0,40.0
2018-10-03 06:20:23.514000+00:00,26862.0,40.0
2018-10-03 06:20:28.433000+00:00,26863.0,15.0
2018-10-03 06:20:34.403000+00:00,26862.0,35.0
2018-10-03 06:20:42.125000+00:00,26863.0,25.0
2018-10-03 06:20:42.827000+00:00,26862.0,41.0
2018-10-03 06:20:48.093000+00:00,26861.0,30.0
2018-10-03 06:20:55.467000+00:00,26862.0,20.0
2018-10-03 06:21:13.725000+00:00,26861.0,41.0
2018-10-03 06:21:21.091000+00:00,26862.0,25.0
2018-10-03 06:21:23.547000+00:00,26861.0,41.0
2018-10-03 06:21:25.301000+00:00,26862.0,25.0
2018-10-03 06:21:28.108000+00:00,26861.0,41.0
2018-10-03 06:21:33.015000+00:00,26862.0,25.0
2018-10-03 06:21:37.925000+00:00,26861.0,41.0
2018-10-03 06:21:39.326000+00:00,26862.0,20.0
2018-10-03 06:21:45.986000+00:00,26863.0,20.0
2018-10-03 06:21:46.688000+00:00,26862.0,25.0
2018-10-03 06:21:53.002000+00:00,26863.0,15.0
2018-10-03 06:21:53.704000+00:00,26862.0,41.0
2018-10-03 06:21:54.053000+00:00,26863.0,30.0
2018-10-03 06:22:02.473000+00:00,26864.0,25.0
2018-10-03 06:22:24.587000+00:00,26863.0,41.0
2018-10-03 06:22:29.852000+00:00,26862.0,41.0
2018-10-03 06:22:39.675000+00:00,26861.0,31.0
2018-10-03 06:22:41.081000+00:00,26862.0,25.0
2018-10-03 06:22:52.667000+00:00,26861.0,30.0
2018-10-03 06:22:57.935000+00:00,26860.0,31.0
2018-10-03 06:23:05.310000+00:00,26861.0,40.0
2018-10-03 06:23:10.933000+00:00,26862.0,15.0
2018-10-03 06:23:11.987000+00:00,26861.0,41.0
2018-10-03 06:23:18.663000+00:00,26860.0,41.0
2018-10-03 06:23:19.016000+00:00,26861.0,25.0
2018-10-03 06:23:22.881000+00:00,26860.0,41.0
2018-10-03 06:23:47.442000+00:00,26861.0,20.0
2018-10-03 06:23:47.792000+00:00,26860.0,31.0
2018-10-03 06:23:57.267000+00:00,26861.0,25.0
2018-10-03 06:23:58.674000+00:00,26860.0,41.0
2018-10-03 06:24:03.238000+00:00,26861.0,25.0
2018-10-03 06:24:08.153000+00:00,26860.0,41.0
2018-10-03 06:24:10.260000+00:00,26861.0,20.0
2018-10-03 06:24:17.625000+00:00,26862.0,25.0
2018-10-03 06:24:22.183000+00:00,26861.0,41.0
2018-10-03 06:24:38.316000+00:00,26862.0,20.0
2018-10-03 06:25:00.443000+00:00,26861.0,41.0
2018-10-03 06:25:02.199000+00:00,26862.0,20.0
2018-10-03 06:25:02.901000+00:00,26861.0,31.0
2018-10-03 06:25:23.967000+00:00,26862.0,15.0
2018-10-03 06:25:24.671000+00:00,26863.0,15.0
2018-10-03 06:25:26.780000+00:00,26862.0,41.0
2018-10-03 06:25:36.604000+00:00,26861.0,41.0
2018-10-03 06:25:50.300000+00:00,26860.0,41.0
2018-10-03 06:25:51.707000+00:00,26861.0,30.0
2018-10-03 06:25:56.618000+00:00,26862.0,20.0
2018-10-03 06:25:59.425000+00:00,26863.0,20.0
2018-10-03 06:26:02.236000+00:00,26862.0,41.0
2018-10-03 06:26:03.289000+00:00,26863.0,20.0
2018-10-03 06:26:04.343000+00:00,26862.0,41.0
2018-10-03 06:26:08.206000+00:00,26863.0,41.0
2018-10-03 06:26:16.982000+00:00,26862.0,41.0
2018-10-03 06:26:26.464000+00:00,26863.0,20.0
2018-10-03 06:26:32.782000+00:00,26862.0,41.0
2018-10-03 06:26:35.241000+00:00,26863.0,35.0
2018-10-03 06:26:39.103000+00:00,26862.0,41.0
2018-10-03 06:27:06.828000+00:00,26863.0,15.0
2018-10-03 06:27:11.394000+00:00,26864.0,30.0
2018-10-03 06:27:11.746000+00:00,26863.0,41.0
2018-10-03 06:27:12.098000+00:00,26864.0,15.0
2018-10-03 06:27:32.796000+00:00,26865.0,15.0
2018-10-03 06:27:33.146000+00:00,26864.0,41.0
2018-10-03 06:27:35.603000+00:00,26863.0,35.0
2018-10-03 06:27:37.357000+00:00,26862.0,40.0
2018-10-03 06:27:42.271000+00:00,26863.0,25.0
2018-10-03 06:27:54.551000+00:00,26864.0,25.0
2018-10-03 06:27:57.356000+00:00,26863.0,40.0
2018-10-03 06:27:59.813000+00:00,26864.0,20.0
2018-10-03 06:28:14.909000+00:00,26863.0,40.0
2018-10-03 06:28:17.715000+00:00,26864.0,25.0
2018-10-03 06:28:22.276000+00:00,26865.0,15.0
2018-10-03 06:28:24.389000+00:00,26864.0,31.0
2018-10-03 06:28:25.089000+00:00,26865.0,20.0
2018-10-03 06:28:26.494000+00:00,26864.0,41.0
2018-10-03 06:28:31.755000+00:00,26865.0,20.0
2018-10-03 06:29:01.593000+00:00,26866.0,20.0
2018-10-03 06:29:18.781000+00:00,26867.0,25.0
2018-10-03 06:29:31.764000+00:00,26866.0,30.0
2018-10-03 06:30:00.179000+00:00,26865.0,30.0
2018-10-03 06:30:00.885000+00:00,26864.0,41.0
2018-10-03 06:30:02.641000+00:00,26865.0,25.0
2018-10-03 06:30:05.451000+00:00,26866.0,15.0
2018-10-03 06:30:10.016000+00:00,26865.0,41.0
2018-10-03 06:30:14.230000+00:00,26864.0,41.0
2018-10-03 06:30:35.996000+00:00,26865.0,15.0
2018-10-03 06:30:37.753000+00:00,26866.0,15.0
2018-10-03 06:30:38.104000+00:00,26865.0,30.0
2018-10-03 06:31:05.469000+00:00,26866.0,20.0
2018-10-03 06:31:13.890000+00:00,26865.0,41.0
2018-10-03 06:31:40.895000+00:00,26866.0,20.0
2018-10-03 06:32:10.034000+00:00,26865.0,30.0
2018-10-03 06:32:14.244000+00:00,26866.0,15.0
2018-10-03 06:32:16.706000+00:00,26867.0,35.0
2018-10-03 06:32:18.112000+00:00,26866.0,41.0
2018-10-03 06:32:27.236000+00:00,26867.0,25.0
2018-10-03 06:32:42.674000+00:00,26866.0,40.0
2018-10-03 06:32:48.991000+00:00,26865.0,40.0
2018-10-03 06:32:51.450000+00:00,26866.0,20.0
2018-10-03 06:32:56.010000+00:00,26865.0,41.0
2018-10-03 06:33:00.219000+00:00,26866.0,25.0
2018-10-03 06:33:04.434000+00:00,26867.0,20.0
2018-10-03 06:33:11.452000+00:00,26866.0,41.0
2018-10-03 06:33:27.955000+00:00,26867.0,15.0
2018-10-03 06:33:42.353000+00:00,26868.0,35.0
2018-10-03 06:33:43.758000+00:00,26869.0,31.0
2018-10-03 06:33:44.111000+00:00,26870.0,30.0
2018-10-03 06:33:50.083000+00:00,26872.0,30.0
2018-10-03 06:33:50.434000+00:00,26873.0,25.0
2018-10-03 06:33:50.786000+00:00,26872.0,40.0
2018-10-03 06:33:51.137000+00:00,26873.0,20.0
2018-10-03 06:33:52.893000+00:00,26874.0,20.0
2018-10-03 06:33:53.598000+00:00,26875.0,25.0
2018-10-03 06:33:54.652000+00:00,26876.0,20.0
2018-10-03 06:33:56.058000+00:00,26875.0,35.0
2018-10-03 06:33:59.219000+00:00,26874.0,31.0
2018-10-03 06:34:02.034000+00:00,26873.0,41.0
2018-10-03 06:34:04.496000+00:00,26874.0,30.0
2018-10-03 06:34:10.817000+00:00,26873.0,41.0
2018-10-03 06:34:12.224000+00:00,26874.0,15.0
2018-10-03 06:34:18.548000+00:00,26873.0,41.0
2018-10-03 06:34:19.603000+00:00,26874.0,25.0
2018-10-03 06:34:23.119000+00:00,26873.0,41.0
2018-10-03 06:34:40.679000+00:00,26874.0,25.0
2018-10-03 06:34:41.382000+00:00,26873.0,41.0
2018-10-03 06:34:47.004000+00:00,26875.0,40.0
2018-10-03 06:34:54.024000+00:00,26876.0,25.0
2018-10-03 06:34:54.376000+00:00,26877.0,20.0
2018-10-03 06:34:56.133000+00:00,26876.0,31.0
2018-10-03 06:34:57.539000+00:00,26875.0,20.0
2018-10-03 06:35:01.054000+00:00,26876.0,20.0
2018-10-03 06:35:02.109000+00:00,26875.0,41.0
2018-10-03 06:35:09.834000+00:00,26876.0,25.0
2018-10-03 06:35:14.046000+00:00,26877.0,25.0
2018-10-03 06:35:17.905000+00:00,26876.0,41.0
2018-10-03 06:35:19.310000+00:00,26877.0,20.0
2018-10-03 06:35:19.662000+00:00,26876.0,41.0
2018-10-03 06:35:26.689000+00:00,26877.0,25.0
2018-10-03 06:35:32.313000+00:00,26876.0,41.0
2018-10-03 06:35:42.493000+00:00,26877.0,25.0
2018-10-03 06:35:43.897000+00:00,26876.0,41.0
2018-10-03 06:36:05.652000+00:00,26877.0,41.0
2018-10-03 06:36:10.566000+00:00,26878.0,5.0
2018-10-03 06:36:16.888000+00:00,26880.0,15.0
2018-10-03 06:36:27.770000+00:00,26881.0,15.0
2018-10-03 06:36:28.472000+00:00,26880.0,15.0
2018-10-03 06:36:29.178000+00:00,26882.0,15.0
2018-10-03 06:36:29.530000+00:00,26883.0,15.0
2018-10-03 06:36:36.557000+00:00,26882.0,31.0
2018-10-03 06:36:39.718000+00:00,26881.0,31.0
2018-10-03 06:36:41.124000+00:00,26882.0,15.0
2018-10-03 06:36:42.527000+00:00,26881.0,31.0
2018-10-03 06:36:45.686000+00:00,26880.0,31.0
2018-10-03 06:36:47.793000+00:00,26881.0,15.0
2018-10-03 06:37:08.857000+00:00,26882.0,25.0
2018-10-03 06:37:16.577000+00:00,26883.0,10.0
2018-10-03 06:37:23.595000+00:00,26884.0,10.0
2018-10-03 06:37:25.703000+00:00,26883.0,10.0
2018-10-03 06:37:39.396000+00:00,26882.0,10.0
2018-10-03 06:37:42.552000+00:00,26883.0,10.0
2018-10-03 06:37:46.412000+00:00,26882.0,10.0
2018-10-03 06:37:46.762000+00:00,26883.0,10.0
2018-10-03 06:37:47.113000+00:00,26882.0,20.0
2018-10-03 06:37:47.465000+00:00,26883.0,5.0
2018-10-03 06:38:02.205000+00:00,26884.0,5.0
2018-10-03 06:38:11.679000+00:00,26883.0,5.0
2018-10-03 06:38:14.486000+00:00,26882.0,15.0
2018-10-03 06:38:17.999000+00:00,26883.0,15.0
2018-10-03 06:38:18.702000+00:00,26882.0,31.0
2018-10-03 06:38:19.054000+00:00,26880.0,31.0
2018-10-03 06:38:19.406000+00:00,26881.0,5.0
2018-10-03 06:38:20.461000+00:00,26880.0,5.0
2018-10-03 06:38:25.725000+00:00,26881.0,5.0
2018-10-03 06:38:30.991000+00:00,26882.0,5.0
2018-10-03 06:38:35.550000+00:00,26880.0,35.0
2018-10-03 06:38:35.902000+00:00,26881.0,5.0
2018-10-03 06:38:39.063000+00:00,26882.0,5.0
2018-10-03 06:38:49.940000+00:00,26883.0,5.0
2018-10-03 06:39:01.521000+00:00,26885.0,15.0
2018-10-03 06:39:01.873000+00:00,26884.0,25.0
2018-10-03 06:39:07.494000+00:00,26885.0,15.0
2018-10-03 06:39:08.548000+00:00,26884.0,15.0
2018-10-03 06:39:09.601000+00:00,26883.0,31.0
2018-10-03 06:39:11.359000+00:00,26884.0,15.0
2018-10-03 06:39:17.672000+00:00,26883.0,31.0
2018-10-03 06:39:19.078000+00:00,26884.0,5.0
2018-10-03 06:39:22.238000+00:00,26885.0,5.0
2018-10-03 06:39:23.643000+00:00,26884.0,5.0
2018-10-03 06:39:47.866000+00:00,26885.0,5.0
2018-10-03 06:39:48.923000+00:00,26886.0,5.0
2018-10-03 06:39:50.679000+00:00,26885.0,5.0
2018-10-03 06:39:53.844000+00:00,26884.0,5.0
2018-10-03 06:39:56.300000+00:00,26885.0,5.0
2018-10-03 06:39:56.652000+00:00,26884.0,5.0
2018-10-03 06:40:16.680000+00:00,26885.0,5.0
2018-10-03 06:40:18.433000+00:00,26886.0,5.0
2018-10-03 06:40:21.948000+00:00,26885.0,5.0
2018-10-03 06:40:33.885000+00:00,26886.0,5.0
2018-10-03 06:40:34.236000+00:00,26885.0,20.0
2018-10-03 06:40:34.588000+00:00,26886.0,5.0
2018-10-03 06:40:35.643000+00:00,26885.0,5.0
2018-10-03 06:40:36.696000+00:00,26886.0,5.0
2018-10-03 06:40:37.750000+00:00,26885.0,5.0
2018-10-03 06:40:45.826000+00:00,26884.0,5.0
2018-10-03 06:40:49.693000+00:00,26883.0,5.0
2018-10-03 06:40:52.150000+00:00,26884.0,5.0
2018-10-03 06:40:53.556000+00:00,26883.0,5.0
2018-10-03 06:40:55.665000+00:00,26884.0,5.0
2018-10-03 06:40:56.718000+00:00,26885.0,5.0
2018-10-03 06:41:01.634000+00:00,26886.0,5.0
2018-10-03 06:41:03.041000+00:00,26884.0,5.0
2018-10-03 06:41:03.392000+00:00,26885.0,5.0
2018-10-03 06:41:07.258000+00:00,26886.0,5.0
2018-10-03 06:41:11.822000+00:00,26884.0,36.0
2018-10-03 06:41:12.176000+00:00,26885.0,5.0
2018-10-03 06:41:13.578000+00:00,26884.0,5.0
2018-10-03 06:41:16.037000+00:00,26885.0,5.0
2018-10-03 06:41:35.691000+00:00,26884.0,5.0
2018-10-03 06:41:39.901000+00:00,26885.0,5.0
2018-10-03 06:41:40.956000+00:00,26884.0,5.0
2018-10-03 06:41:51.841000+00:00,26883.0,15.0
2018-10-03 06:41:54.650000+00:00,26882.0,31.0
2018-10-03 06:41:57.112000+00:00,26883.0,15.0
2018-10-03 06:41:58.870000+00:00,26884.0,15.0
2018-10-03 06:42:06.595000+00:00,26883.0,31.0
2018-10-03 06:42:06.945000+00:00,26884.0,15.0
2018-10-03 06:42:13.261000+00:00,26883.0,31.0
2018-10-03 06:42:15.716000+00:00,26884.0,15.0
2018-10-03 06:42:28.006000+00:00,26883.0,31.0
2018-10-03 06:42:28.358000+00:00,26882.0,35.0
2018-10-03 06:42:28.708000+00:00,26883.0,5.0
2018-10-03 06:42:31.517000+00:00,26884.0,5.0
2018-10-03 06:42:33.977000+00:00,26883.0,5.0
2018-10-03 06:42:34.678000+00:00,26884.0,5.0
2018-10-03 06:42:41.348000+00:00,26883.0,15.0
2018-10-03 06:42:42.050000+00:00,26884.0,5.0
2018-10-03 06:42:43.809000+00:00,26883.0,5.0
2018-10-03 06:42:45.565000+00:00,26882.0,31.0
2018-10-03 06:42:45.916000+00:00,26883.0,5.0
2018-10-03 06:42:46.620000+00:00,26884.0,5.0
2018-10-03 06:42:46.972000+00:00,26882.0,35.0
2018-10-03 06:42:47.323000+00:00,26883.0,5.0
2018-10-03 06:42:56.104000+00:00,26882.0,5.0
2018-10-03 06:42:56.457000+00:00,26883.0,5.0
2018-10-03 06:42:58.916000+00:00,26884.0,5.0
2018-10-03 06:43:06.289000+00:00,26885.0,5.0
2018-10-03 06:43:06.643000+00:00,26884.0,5.0
2018-10-03 06:43:07.696000+00:00,26885.0,5.0
2018-10-03 06:43:09.804000+00:00,26884.0,5.0
2018-10-03 06:43:14.368000+00:00,26883.0,5.0
2018-10-03 06:43:14.719000+00:00,26884.0,5.0
2018-10-03 06:43:20.342000+00:00,26885.0,5.0
2018-10-03 06:43:26.309000+00:00,26886.0,5.0
2018-10-03 06:43:30.525000+00:00,26887.0,5.0
2018-10-03 06:43:32.281000+00:00,26886.0,5.0
2018-10-03 06:43:43.163000+00:00,26887.0,5.0
2018-10-03 06:43:43.515000+00:00,26885.0,36.0
2018-10-03 06:43:43.867000+00:00,26886.0,5.0
2018-10-03 06:43:45.972000+00:00,26887.0,5.0
2018-10-03 06:43:47.377000+00:00,26888.0,5.0
2018-10-03 06:43:50.185000+00:00,26887.0,5.0
2018-10-03 06:43:54.749000+00:00,26882.0,30.0
2018-10-03 06:43:55.100000+00:00,26883.0,5.0
2018-10-03 06:43:57.559000+00:00,26882.0,5.0
2018-10-03 06:43:58.966000+00:00,26883.0,5.0
2018-10-03 06:44:13.367000+00:00,26882.0,5.0
2018-10-03 06:44:25.654000+00:00,26881.0,5.0
2018-10-03 06:44:56.198000+00:00,26879.0,36.0
2018-10-03 06:44:56.551000+00:00,26880.0,5.0
2018-10-03 06:45:16.919000+00:00,26881.0,5.0
2018-10-03 06:45:37.982000+00:00,26880.0,5.0
2018-10-03 06:45:51.670000+00:00,26878.0,36.0
2018-10-03 06:45:52.020000+00:00,26879.0,5.0
2018-10-03 06:45:59.746000+00:00,26880.0,5.0
2018-10-03 06:46:00.099000+00:00,26879.0,5.0
2018-10-03 06:46:19.414000+00:00,26880.0,5.0
2018-10-03 06:46:22.226000+00:00,26879.0,5.0
2018-10-03 06:46:25.736000+00:00,26880.0,5.0
2018-10-03 06:46:28.545000+00:00,26879.0,5.0
2018-10-03 06:46:42.581000+00:00,26880.0,5.0
2018-10-03 06:46:49.248000+00:00,26878.0,36.0
2018-10-03 06:46:49.598000+00:00,26879.0,5.0
2018-10-03 06:47:08.895000+00:00,26880.0,5.0
2018-10-03 06:47:14.163000+00:00,26881.0,5.0
2018-10-03 06:47:15.215000+00:00,26880.0,5.0
2018-10-03 06:47:19.425000+00:00,26881.0,5.0
2018-10-03 06:47:35.573000+00:00,26882.0,5.0
2018-10-03 06:47:37.683000+00:00,26883.0,5.0
2018-10-03 06:47:38.034000+00:00,26884.0,5.0
2018-10-03 06:47:38.386000+00:00,26883.0,5.0
2018-10-03 06:47:38.737000+00:00,26884.0,5.0
2018-10-03 06:47:39.793000+00:00,26883.0,5.0
2018-10-03 06:47:40.144000+00:00,26884.0,5.0
2018-10-03 06:47:40.496000+00:00,26883.0,5.0
2018-10-03 06:47:43.305000+00:00,26884.0,5.0
2018-10-03 06:47:48.223000+00:00,26882.0,36.0
2018-10-03 06:47:48.574000+00:00,26883.0,5.0
2018-10-03 06:48:07.176000+00:00,26884.0,5.0
2018-10-03 06:48:41.207000+00:00,26882.0,36.0
2018-10-03 06:48:41.558000+00:00,26883.0,5.0
2018-10-03 06:48:54.199000+00:00,26882.0,20.0
2018-10-03 06:48:55.954000+00:00,26881.0,31.0
2018-10-03 06:48:56.304000+00:00,26882.0,15.0
2018-10-03 06:49:00.169000+00:00,26881.0,31.0
2018-10-03 06:49:01.923000+00:00,26882.0,5.0
2018-10-03 06:49:14.217000+00:00,26881.0,5.0
2018-10-03 06:49:14.567000+00:00,26882.0,5.0
2018-10-03 06:49:19.483000+00:00,26881.0,5.0
2018-10-03 06:49:20.185000+00:00,26880.0,15.0
2018-10-03 06:49:22.994000+00:00,26879.0,31.0
2018-10-03 06:49:24.049000+00:00,26878.0,31.0
2018-10-03 06:49:39.139000+00:00,26879.0,5.0
2018-10-03 06:49:43.702000+00:00,26878.0,15.0
2018-10-03 06:49:45.109000+00:00,26877.0,31.0
2018-10-03 06:49:46.163000+00:00,26878.0,5.0
2018-10-03 06:50:08.275000+00:00,26877.0,5.0
2018-10-03 06:50:15.298000+00:00,26876.0,5.0
2018-10-03 06:50:17.406000+00:00,26877.0,5.0
2018-10-03 06:50:21.965000+00:00,26876.0,5.0
2018-10-03 06:50:27.582000+00:00,26877.0,5.0
2018-10-03 06:50:28.634000+00:00,26876.0,5.0
2018-10-03 06:50:31.440000+00:00,26875.0,5.0
2018-10-03 06:50:32.491000+00:00,26876.0,5.0
2018-10-03 06:50:37.755000+00:00,26875.0,15.0
2018-10-03 06:50:46.525000+00:00,26876.0,15.0
2018-10-03 06:50:50.037000+00:00,26875.0,25.0
2018-10-03 06:51:01.266000+00:00,26874.0,31.0
2018-10-03 06:51:08.293000+00:00,26873.0,31.0
2018-10-03 06:51:10.752000+00:00,26874.0,15.0
2018-10-03 06:51:11.103000+00:00,26875.0,5.0
2018-10-03 06:51:13.559000+00:00,26874.0,5.0
2018-10-03 06:51:24.085000+00:00,26875.0,5.0
2018-10-03 06:51:24.438000+00:00,26874.0,5.0
2018-10-03 06:51:27.245000+00:00,26875.0,5.0
2018-10-03 06:51:34.268000+00:00,26876.0,5.0
2018-10-03 06:51:43.748000+00:00,26877.0,5.0
2018-10-03 06:51:51.118000+00:00,26875.0,36.0
2018-10-03 06:51:51.468000+00:00,26876.0,5.0
2018-10-03 06:51:59.896000+00:00,26875.0,15.0
2018-10-03 06:52:02+00:00,26874.0,31.0
2018-10-03 06:52:04.106000+00:00,26875.0,25.0
2018-10-03 06:52:11.128000+00:00,26876.0,15.0
2018-10-03 06:52:11.832000+00:00,26875.0,31.0
2018-10-03 06:52:28.666000+00:00,26876.0,5.0
2018-10-03 06:53:01.997000+00:00,26875.0,5.0
2018-10-03 06:53:06.205000+00:00,26874.0,15.0
2018-10-03 06:53:25.863000+00:00,26875.0,15.0
2018-10-03 06:53:27.619000+00:00,26873.0,36.0
2018-10-03 06:53:27.972000+00:00,26874.0,5.0
2018-10-03 06:53:35.684000+00:00,26875.0,5.0
2018-10-03 06:53:40.947000+00:00,26876.0,5.0
2018-10-03 06:54:03.054000+00:00,26875.0,5.0
2018-10-03 06:54:04.107000+00:00,26876.0,5.0
2018-10-03 06:54:05.862000+00:00,26875.0,5.0
2018-10-03 06:54:17.437000+00:00,26876.0,5.0
2018-10-03 06:54:17.787000+00:00,26875.0,5.0
2018-10-03 06:54:30.064000+00:00,26876.0,5.0
2018-10-03 06:54:36.027000+00:00,26874.0,36.0
2018-10-03 06:54:36.378000+00:00,26875.0,5.0
2018-10-03 06:55:01.649000+00:00,26874.0,5.0
2018-10-03 06:55:33.949000+00:00,26873.0,20.0
2018-10-03 06:55:34.301000+00:00,26874.0,5.0
2018-10-03 06:55:42.377000+00:00,26875.0,5.0
2018-10-03 06:55:47.637000+00:00,26874.0,5.0
2018-10-03 06:55:56.759000+00:00,26875.0,5.0
2018-10-03 06:56:09.040000+00:00,26873.0,15.0
