timestamp,quote,quote_after_avg_divergence
2015-12-30 22:00:00,151.92000000000002,153.35945273569783
2015-12-31 22:00:00,151.91,153.35105489873928
2016-01-04 22:00:00,152.17000000000002,153.61702086326687
2016-01-05 22:00:00,152.61,154.06441235673356
2016-01-06 22:00:00,153.17000000000002,154.63286388583808
2016-01-07 22:00:00,153.59,155.06090141874324
2016-01-08 22:00:00,153.06,154.52944545931774
2016-01-11 22:00:00,152.84,154.3102073266087
2016-01-12 22:00:00,152.77,154.24132819247833
2016-01-13 22:00:00,152.42000000000002,153.89125962713547
2016-01-14 22:00:00,152.53,154.00716969325623
2016-01-15 22:00:00,151.84,153.31269645916117
2016-01-18 22:00:00,152.28,153.75916829702896
2016-01-19 22:00:00,153.02,154.50949812438512
2016-01-20 22:00:00,152.73,154.22041626555028
2016-01-21 22:00:00,150.26,151.73112118679234
2016-01-22 22:00:00,149.79,151.25920055972261
2016-01-25 22:00:00,149.54,151.00972054678394
2016-01-26 22:00:00,149.27,150.73913506422886
2016-01-27 22:00:00,149.26,150.73135009064893
2016-01-28 22:00:00,148.77,150.23855584428114
2016-01-29 22:00:00,147.65,149.11128565285665
2016-02-01 22:00:00,147.69,149.1531907372846
2016-02-02 22:00:00,147.07,148.5294694238406
2016-02-03 22:00:00,148.95000000000002,150.43120586373067
2016-02-04 22:00:00,150.21,151.7086947868349
2016-02-05 22:00:00,149.98,151.47979409472563
2016-02-08 22:00:00,150.18,151.68417142174033
2016-02-09 22:00:00,151.21,152.7296263946526
